date,order_id,region,channel,category,product,units,unit_price,revenue,refunded
2025-11-12,ORD-104535,South,In-Store,Electronics,USB-C Hub,2,53.58,122.42,False
2025-11-12,ORD-104536,Northeast,In-Store,Electronics,Keyboard,1,38.56,43.19,False
2025-11-12,ORD-104537,Northeast,Wholesale,Home,Smart Plug,2,17.97,40.25,True
2025-11-12,ORD-104538,Midwest,In-Store,Electronics,Wireless Charger,1,54.39,59.7,False
2025-11-12,ORD-104539,South,Wholesale,Home,Vacuum Filters,5,19.29,110.18,False
2025-11-12,ORD-104540,South,Online,Outdoor,Hiking Poles,5,30.48,174.1,False
2025-11-12,ORD-104541,West,Online,Electronics,Bluetooth Speaker,3,49.48,172.9,False
2025-11-12,ORD-104542,Midwest,In-Store,Home,LED Bulbs,1,25.07,27.52,False
2025-11-12,ORD-104543,Northeast,Online,Fashion,Cap,3,37.69,126.64,False
2025-11-12,ORD-104544,South,In-Store,Fashion,Cap,2,34.38,78.55,False
2025-11-12,ORD-104545,South,Wholesale,Fitness,Protein Shaker,3,21.26,72.86,False
2025-11-12,ORD-104546,Midwest,In-Store,Outdoor,Trail Backpack,5,24.17,132.64,False
2025-11-12,ORD-104547,Northeast,Wholesale,Home,Smart Plug,4,28.21,126.38,False
2025-11-12,ORD-104548,Midwest,Online,Home,Kitchen Scale,1,29.65,32.54,False
2025-11-12,ORD-104549,South,In-Store,Outdoor,Camping Lantern,5,25.96,148.28,False
2025-11-12,ORD-104550,South,Wholesale,Fitness,Foam Roller,3,22.72,77.87,False
2025-11-13,ORD-104551,South,Wholesale,Outdoor,Hiking Poles,5,24.58,140.4,False
2025-11-13,ORD-104552,Midwest,Wholesale,Outdoor,Hiking Poles,4,25.81,113.32,False
2025-11-13,ORD-104553,West,Wholesale,Electronics,Webcam,4,53.99,251.55,False
2025-11-13,ORD-104554,South,Online,Outdoor,Water Bottle,3,26.69,91.47,False
2025-11-13,ORD-104555,Midwest,In-Store,Outdoor,Hiking Poles,4,26.46,116.17,False
2025-11-13,ORD-104556,Midwest,Wholesale,Fashion,Socks Pack,3,37.01,121.87,False
2025-11-13,ORD-104557,Midwest,Online,Fitness,Resistance Bands,4,25.6,112.39,False
2025-11-13,ORD-104558,West,Wholesale,Home,Air Purifier Filter,1,24.69,28.76,False
2025-11-13,ORD-104559,Midwest,In-Store,Outdoor,Water Bottle,1,32.47,35.64,False
2025-11-13,ORD-104560,West,Wholesale,Fashion,Cap,1,36.06,42.0,False
2025-11-13,ORD-104561,Midwest,In-Store,Home,Vacuum Filters,3,19.53,64.31,False
2025-11-13,ORD-104562,South,Online,Fashion,Beanie,3,32.3,110.7,False
2025-11-13,ORD-104563,West,Wholesale,Electronics,Bluetooth Speaker,2,44.66,104.04,False
2025-11-13,ORD-104564,Midwest,Wholesale,Fitness,Yoga Mat,4,22.4,98.34,False
2025-11-13,ORD-104565,South,Wholesale,Fitness,Resistance Bands,1,21.2,24.22,False
2025-11-13,ORD-104566,South,In-Store,Fitness,Jump Rope,4,31.48,143.85,False
2025-11-13,ORD-104567,South,In-Store,Outdoor,Camping Lantern,1,37.54,42.89,False
2025-11-13,ORD-104568,Midwest,Online,Outdoor,Water Bottle,3,34.76,114.46,False
2025-11-13,ORD-104569,Midwest,Wholesale,Fashion,Cap,1,37.81,41.5,False
2025-11-13,ORD-104570,Northeast,Online,Home,Air Purifier Filter,2,22.05,49.39,False
2025-11-13,ORD-104571,Northeast,Wholesale,Fitness,Jump Rope,2,20.62,46.19,False
2025-11-13,ORD-104572,Northeast,Wholesale,Electronics,Keyboard,3,47.01,157.95,False
2025-11-13,ORD-104573,Midwest,Online,Home,Kitchen Scale,5,27.25,149.55,False
2025-11-13,ORD-104574,Northeast,In-Store,Electronics,Keyboard,2,46.94,105.15,False
2025-11-13,ORD-104575,Midwest,Online,Electronics,USB-C Hub,5,50.11,275.0,False
2025-11-13,ORD-104576,Northeast,Wholesale,Fashion,Cap,1,37.17,41.63,False
2025-11-13,ORD-104577,Northeast,Wholesale,Home,Smart Plug,1,27.0,30.24,False
2025-11-13,ORD-104578,West,Online,Outdoor,Tent Repair Kit,2,26.59,61.94,False
2025-11-13,ORD-104579,Midwest,Online,Fashion,Windbreaker,5,33.68,184.84,False
2025-11-13,ORD-104580,Midwest,Wholesale,Electronics,Bluetooth Speaker,4,58.34,256.14,False
2025-11-13,ORD-104581,South,Wholesale,Fashion,Windbreaker,4,33.53,153.22,False
2025-11-13,ORD-104582,South,In-Store,Outdoor,Water Bottle,4,36.8,168.16,False
2025-11-13,ORD-104583,South,Online,Fashion,Cap,5,38.55,220.2,False
2025-11-13,ORD-104584,South,Wholesale,Fitness,Jump Rope,5,27.04,154.45,False
2025-11-13,ORD-104585,Midwest,Wholesale,Fitness,Foam Roller,5,26.43,145.05,False
2025-11-14,ORD-104586,Midwest,Wholesale,Fashion,Beanie,1,31.76,34.86,False
2025-11-14,ORD-104587,Northeast,Wholesale,Fashion,Windbreaker,3,36.9,123.98,False
2025-11-14,ORD-104588,Northeast,In-Store,Fitness,Resistance Bands,1,26.21,29.36,False
2025-11-14,ORD-104589,South,Wholesale,Electronics,Wireless Charger,4,51.85,236.93,False
2025-11-14,ORD-104590,Northeast,Wholesale,Home,Vacuum Filters,4,27.65,123.87,False
2025-11-14,ORD-104591,Midwest,Wholesale,Electronics,USB-C Hub,3,42.17,138.86,False
2025-11-14,ORD-104592,South,Wholesale,Fashion,Socks Pack,5,36.22,206.89,False
2025-11-14,ORD-104593,West,In-Store,Fashion,Socks Pack,4,32.37,150.82,False
2025-11-14,ORD-104594,West,In-Store,Electronics,Webcam,1,45.37,52.85,False
2025-11-14,ORD-104595,South,In-Store,Outdoor,Hiking Poles,2,23.27,53.17,False
2025-11-14,ORD-104596,Midwest,Wholesale,Electronics,Keyboard,4,38.32,168.24,False
2025-11-14,ORD-104597,South,In-Store,Outdoor,Trail Backpack,4,30.22,138.09,False
2025-11-14,ORD-104598,South,Online,Home,Smart Plug,5,21.49,122.75,True
2025-11-14,ORD-104599,South,In-Store,Fashion,Windbreaker,5,29.61,169.13,False
2025-11-14,ORD-104600,Northeast,Wholesale,Outdoor,Camping Lantern,2,23.74,53.18,False
2025-11-14,ORD-104601,South,Wholesale,Electronics,Bluetooth Speaker,2,39.93,91.23,False
2025-11-14,ORD-104602,Northeast,Online,Fitness,Jump Rope,4,22.14,99.19,False
2025-11-14,ORD-104603,Midwest,Online,Home,Smart Plug,2,20.84,45.75,False
2025-11-14,ORD-104604,Northeast,In-Store,Fashion,Socks Pack,1,33.66,37.7,False
2025-11-14,ORD-104605,Northeast,In-Store,Fitness,Yoga Mat,1,32.56,36.47,False
2025-11-14,ORD-104606,Midwest,In-Store,Outdoor,Hiking Poles,3,23.53,77.48,False
2025-11-14,ORD-104607,Northeast,In-Store,Fitness,Jump Rope,3,30.99,104.13,False
2025-11-14,ORD-104608,Midwest,Online,Outdoor,Tent Repair Kit,5,26.24,144.01,False
2025-11-14,ORD-104609,Midwest,Wholesale,Home,Kitchen Scale,1,27.8,30.51,False
2025-11-14,ORD-104610,West,Wholesale,Electronics,USB-C Hub,2,40.18,93.6,False
2025-11-14,ORD-104611,South,Wholesale,Outdoor,Water Bottle,4,26.96,123.2,False
2025-11-14,ORD-104612,Northeast,Online,Outdoor,Water Bottle,3,28.09,94.38,False
2025-11-14,ORD-104613,Northeast,Wholesale,Fitness,Resistance Bands,2,33.33,74.66,False
2025-11-14,ORD-104614,Northeast,In-Store,Outdoor,Hiking Poles,4,29.9,133.95,False
2025-11-14,ORD-104615,Northeast,Online,Home,Smart Plug,4,22.56,101.07,False
2025-11-14,ORD-104616,Midwest,In-Store,Electronics,USB-C Hub,1,48.86,53.63,False
2025-11-14,ORD-104617,South,In-Store,Fashion,Cap,2,39.64,90.57,False
2025-11-14,ORD-104618,Midwest,Online,Home,Smart Plug,1,24.43,26.81,False
2025-11-14,ORD-104619,Northeast,Wholesale,Outdoor,Hiking Poles,1,29.45,32.98,False
2025-11-14,ORD-104620,West,Wholesale,Electronics,USB-C Hub,1,59.67,69.5,False
2025-11-15,ORD-104621,South,Online,Outdoor,Camping Lantern,5,35.46,202.55,False
2025-11-15,ORD-104622,Midwest,In-Store,Electronics,Webcam,4,58.13,255.21,False
2025-11-15,ORD-104623,West,Online,Outdoor,Tent Repair Kit,2,32.96,76.78,False
2025-11-15,ORD-104624,South,Wholesale,Outdoor,Tent Repair Kit,2,31.3,71.51,False
2025-11-15,ORD-104625,South,Online,Outdoor,Water Bottle,2,22.78,52.05,False
2025-11-15,ORD-104626,South,In-Store,Outdoor,Trail Backpack,5,24.34,139.03,False
2025-11-15,ORD-104627,South,Wholesale,Electronics,Keyboard,3,40.5,138.8,False
2025-11-15,ORD-104628,Northeast,In-Store,Fashion,Windbreaker,3,32.1,107.86,False
2025-11-15,ORD-104629,West,Online,Fashion,Hoodie,1,30.6,35.64,False
2025-11-15,ORD-104630,Midwest,Online,Home,Kitchen Scale,5,24.3,133.36,False
2025-11-15,ORD-104631,Northeast,In-Store,Electronics,Bluetooth Speaker,5,50.34,281.9,False
2025-11-15,ORD-104632,Northeast,In-Store,Electronics,USB-C Hub,5,46.32,259.39,False
2025-11-15,ORD-104633,Midwest,Wholesale,Electronics,Bluetooth Speaker,4,39.85,174.96,False
2025-11-15,ORD-104634,Northeast,Online,Fitness,Yoga Mat,2,26.23,58.76,False
2025-11-15,ORD-104635,Northeast,In-Store,Electronics,Webcam,5,42.46,237.78,False
2025-11-15,ORD-104636,Northeast,In-Store,Fitness,Yoga Mat,4,26.3,117.82,False
2025-11-15,ORD-104637,West,Online,Home,Air Purifier Filter,5,23.65,137.74,False
2025-11-15,ORD-104638,South,Wholesale,Fitness,Foam Roller,4,27.18,124.2,False
2025-11-15,ORD-104639,South,Wholesale,Home,Kitchen Scale,1,26.16,29.89,False
2025-11-15,ORD-104640,Northeast,Online,Electronics,USB-C Hub,1,44.45,49.78,False
2025-11-15,ORD-104641,Midwest,Wholesale,Fashion,Cap,1,29.52,32.4,False
2025-11-15,ORD-104642,West,Wholesale,Fashion,Beanie,2,25.23,58.78,False
2025-11-15,ORD-104643,West,In-Store,Fitness,Yoga Mat,5,31.52,183.57,False
2025-11-15,ORD-104644,South,In-Store,Fashion,Windbreaker,2,38.81,88.67,False
2025-11-15,ORD-104645,Northeast,Online,Fashion,Socks Pack,2,40.22,90.09,False
2025-11-15,ORD-104646,Northeast,Online,Electronics,USB-C Hub,1,50.28,56.31,False
2025-11-15,ORD-104647,Northeast,Wholesale,Outdoor,Tent Repair Kit,4,22.44,100.53,False
2025-11-15,ORD-104648,West,Online,Fashion,Cap,4,38.39,178.87,False
2025-11-15,ORD-104649,South,Online,Electronics,Keyboard,1,53.93,61.61,False
2025-11-15,ORD-104650,Northeast,Online,Fitness,Foam Roller,2,25.84,57.88,False
2025-11-15,ORD-104651,Northeast,Wholesale,Electronics,Webcam,4,47.21,211.5,False
2025-11-15,ORD-104652,Northeast,In-Store,Outdoor,Trail Backpack,3,37.41,125.7,False
2025-11-15,ORD-104653,Midwest,Online,Electronics,USB-C Hub,1,48.28,52.99,False
2025-11-15,ORD-104654,Midwest,Wholesale,Home,LED Bulbs,3,18.18,59.86,False
2025-11-15,ORD-104655,Northeast,Wholesale,Electronics,Wireless Charger,2,53.41,119.64,False
2025-11-16,ORD-104656,Midwest,Online,Outdoor,Camping Lantern,5,36.28,199.1,False
2025-11-16,ORD-104657,West,In-Store,Electronics,Bluetooth Speaker,2,57.49,133.93,False
2025-11-16,ORD-104658,West,Wholesale,Fitness,Protein Shaker,2,24.77,57.7,False
2025-11-16,ORD-104659,Northeast,Wholesale,Home,LED Bulbs,3,18.61,62.53,False
2025-11-16,ORD-104660,Northeast,Wholesale,Home,Kitchen Scale,3,18.08,60.75,False
2025-11-16,ORD-104661,Northeast,Online,Home,Smart Plug,4,28.94,129.65,False
2025-11-16,ORD-104662,South,In-Store,Electronics,Keyboard,5,55.09,314.67,False
2025-11-16,ORD-104663,West,In-Store,Fashion,Beanie,4,36.66,170.81,True
2025-11-16,ORD-104664,Northeast,In-Store,Electronics,USB-C Hub,4,43.45,194.66,False
2025-11-16,ORD-104665,Northeast,Wholesale,Fitness,Jump Rope,4,27.1,121.41,False
2025-11-16,ORD-104666,Northeast,Wholesale,Fashion,Beanie,5,24.96,139.78,False
2025-11-16,ORD-104667,Northeast,Wholesale,Electronics,Wireless Charger,3,54.18,182.04,False
2025-11-16,ORD-104668,West,In-Store,Fitness,Protein Shaker,1,27.77,32.35,False
2025-11-16,ORD-104669,West,Online,Home,Vacuum Filters,3,26.85,93.82,False
2025-11-16,ORD-104670,West,Wholesale,Fashion,Beanie,1,38.87,45.28,False
2025-11-16,ORD-104671,Midwest,Wholesale,Fashion,Socks Pack,1,39.88,43.77,False
2025-11-16,ORD-104672,West,Wholesale,Fashion,Windbreaker,3,33.84,118.25,False
2025-11-16,ORD-104673,Midwest,Online,Fitness,Jump Rope,4,21.62,94.92,False
2025-11-16,ORD-104674,Midwest,Wholesale,Electronics,Wireless Charger,3,53.16,175.05,False
2025-11-16,ORD-104675,Midwest,Online,Home,Smart Plug,4,20.8,91.32,False
2025-11-16,ORD-104676,West,Wholesale,Home,LED Bulbs,3,27.9,97.49,False
2025-11-16,ORD-104677,South,Wholesale,Fashion,Cap,5,38.26,218.54,False
2025-11-16,ORD-104678,South,Online,Fitness,Yoga Mat,3,28.37,97.23,False
2025-11-16,ORD-104679,West,In-Store,Electronics,USB-C Hub,3,40.32,140.89,False
2025-11-16,ORD-104680,West,Online,Electronics,Webcam,3,52.88,184.78,False
2025-11-16,ORD-104681,South,Online,Fitness,Yoga Mat,1,26.3,30.05,False
2025-11-16,ORD-104682,Midwest,In-Store,Fitness,Foam Roller,5,31.44,172.54,False
2025-11-16,ORD-104683,West,In-Store,Fashion,Windbreaker,5,34.71,202.15,False
2025-11-16,ORD-104684,West,In-Store,Fitness,Protein Shaker,3,24.53,85.72,False
2025-11-16,ORD-104685,West,In-Store,Outdoor,Camping Lantern,3,22.47,78.52,False
2025-11-16,ORD-104686,South,Wholesale,Fashion,Hoodie,4,40.41,184.66,False
2025-11-16,ORD-104687,Northeast,Wholesale,Electronics,Wireless Charger,4,44.24,198.2,False
2025-11-16,ORD-104688,South,In-Store,Electronics,Wireless Charger,5,50.92,290.86,False
2025-11-16,ORD-104689,Northeast,Wholesale,Fitness,Protein Shaker,4,28.31,126.83,False
2025-11-16,ORD-104690,Northeast,In-Store,Outdoor,Trail Backpack,3,28.71,96.47,False
2025-11-17,ORD-104691,South,Wholesale,Home,Smart Plug,1,29.29,33.46,False
2025-11-17,ORD-104692,Midwest,Wholesale,Electronics,Bluetooth Speaker,5,42.24,231.81,False
2025-11-17,ORD-104693,Northeast,Online,Outdoor,Hiking Poles,1,24.42,27.35,False
2025-11-17,ORD-104694,Northeast,Online,Home,LED Bulbs,2,27.73,62.12,False
2025-11-17,ORD-104695,South,Wholesale,Electronics,USB-C Hub,5,46.24,264.12,False
2025-11-17,ORD-104696,Northeast,In-Store,Electronics,Bluetooth Speaker,4,40.65,182.11,False
2025-11-17,ORD-104697,Midwest,Online,Outdoor,Camping Lantern,5,33.16,181.98,False
2025-11-17,ORD-104698,South,Wholesale,Electronics,Webcam,1,58.43,66.75,False
2025-11-17,ORD-104699,Northeast,Wholesale,Fitness,Protein Shaker,5,31.85,178.36,False
2025-11-17,ORD-104700,West,In-Store,Home,Vacuum Filters,4,21.55,100.41,False
2025-11-17,ORD-104701,Midwest,Wholesale,Outdoor,Camping Lantern,5,32.88,180.45,False
2025-11-17,ORD-104702,South,Online,Home,Air Purifier Filter,5,22.21,126.86,False
2025-11-17,ORD-104703,Northeast,Wholesale,Fitness,Yoga Mat,5,32.68,183.01,False
2025-11-17,ORD-104704,Northeast,Online,Fashion,Windbreaker,2,40.39,90.47,False
2025-11-17,ORD-104705,Northeast,In-Store,Outdoor,Water Bottle,2,23.08,51.7,False
2025-11-17,ORD-104706,South,Wholesale,Home,Air Purifier Filter,5,24.32,138.92,False
2025-11-17,ORD-104707,Midwest,Wholesale,Home,Smart Plug,2,28.71,63.02,False
2025-11-17,ORD-104708,West,In-Store,Fashion,Cap,3,26.09,91.17,False
2025-11-17,ORD-104709,West,Wholesale,Electronics,Wireless Charger,4,59.38,276.66,False
2025-11-17,ORD-104710,Northeast,Online,Electronics,Wireless Charger,5,47.45,265.72,False
2025-11-17,ORD-104711,Midwest,Wholesale,Home,Smart Plug,1,23.72,26.04,False
2025-11-17,ORD-104712,West,Wholesale,Home,Vacuum Filters,4,29.34,136.7,False
2025-11-17,ORD-104713,Midwest,In-Store,Home,Air Purifier Filter,2,27.57,60.52,False
2025-11-17,ORD-104714,Northeast,Wholesale,Fitness,Yoga Mat,2,24.7,55.33,False
2025-11-17,ORD-104715,South,Wholesale,Home,Kitchen Scale,4,25.4,116.07,False
2025-11-17,ORD-104716,Midwest,In-Store,Fitness,Foam Roller,3,27.3,89.89,False
2025-11-17,ORD-104717,West,Online,Outdoor,Camping Lantern,4,25.8,120.21,False
2025-11-17,ORD-104718,South,Online,Fashion,Socks Pack,4,39.23,179.27,True
2025-11-17,ORD-104719,South,In-Store,Outdoor,Camping Lantern,3,27.67,94.83,False
2025-11-17,ORD-104720,West,Wholesale,Fashion,Hoodie,5,37.13,216.25,False
2025-11-17,ORD-104721,West,Wholesale,Outdoor,Water Bottle,1,24.0,27.96,False
2025-11-17,ORD-104722,Midwest,In-Store,Fashion,Cap,3,30.6,100.76,False
2025-11-17,ORD-104723,South,Wholesale,Electronics,Bluetooth Speaker,4,51.07,233.37,False
2025-11-17,ORD-104724,Northeast,Wholesale,Fitness,Yoga Mat,4,30.26,135.56,False
2025-11-17,ORD-104725,South,Wholesale,Outdoor,Camping Lantern,3,30.78,105.49,False
2025-11-18,ORD-104726,West,Wholesale,Electronics,USB-C Hub,1,52.32,60.94,False
2025-11-18,ORD-104727,South,Online,Fashion,Socks Pack,3,33.61,115.19,False
2025-11-18,ORD-104728,Northeast,Online,Electronics,Bluetooth Speaker,1,48.08,53.85,True
2025-11-18,ORD-104729,Northeast,Online,Outdoor,Trail Backpack,2,36.94,82.75,False
2025-11-18,ORD-104730,South,Wholesale,Fashion,Beanie,1,27.98,31.96,False
2025-11-18,ORD-104731,West,Online,Electronics,Wireless Charger,5,41.54,241.93,False
2025-11-18,ORD-104732,Midwest,In-Store,Fashion,Beanie,1,32.92,36.13,True
2025-11-18,ORD-104733,Midwest,In-Store,Home,Smart Plug,4,20.99,92.15,False
2025-11-18,ORD-104734,Northeast,In-Store,Electronics,USB-C Hub,2,51.74,115.9,False
2025-11-18,ORD-104735,South,Wholesale,Electronics,USB-C Hub,3,58.92,201.93,False
2025-11-18,ORD-104736,West,Wholesale,Fashion,Socks Pack,4,35.5,165.4,False
2025-11-18,ORD-104737,Northeast,In-Store,Electronics,Bluetooth Speaker,5,44.5,249.2,False
2025-11-18,ORD-104738,Northeast,Online,Fitness,Protein Shaker,2,29.46,65.99,False
2025-11-18,ORD-104739,Midwest,In-Store,Outdoor,Water Bottle,5,28.01,153.72,False
2025-11-18,ORD-104740,Northeast,Online,Fashion,Hoodie,5,29.69,166.26,False
2025-11-18,ORD-104741,Northeast,Online,Fitness,Foam Roller,1,32.96,36.92,False
2025-11-18,ORD-104742,South,Online,Electronics,Bluetooth Speaker,1,57.62,65.83,False
2025-11-18,ORD-104743,South,Online,Fitness,Protein Shaker,4,24.06,109.94,False
2025-11-18,ORD-104744,South,Online,Home,LED Bulbs,2,23.33,53.3,False
2025-11-18,ORD-104745,Northeast,In-Store,Home,LED Bulbs,5,26.44,148.06,False
2025-11-18,ORD-104746,Northeast,Online,Home,Vacuum Filters,2,19.68,44.08,False
2025-11-18,ORD-104747,South,Wholesale,Fitness,Protein Shaker,1,30.13,34.42,False
2025-11-18,ORD-104748,South,In-Store,Home,Vacuum Filters,1,24.57,28.07,False
2025-11-18,ORD-104749,Midwest,Wholesale,Outdoor,Water Bottle,2,27.85,61.14,False
2025-11-18,ORD-104750,Midwest,Wholesale,Outdoor,Water Bottle,4,31.76,139.44,False
2025-11-18,ORD-104751,South,Wholesale,Home,Smart Plug,3,21.26,72.86,True
2025-11-18,ORD-104752,Midwest,Online,Home,Vacuum Filters,2,20.77,45.59,False
2025-11-18,ORD-104753,Northeast,In-Store,Outdoor,Camping Lantern,2,31.65,70.9,False
2025-11-18,ORD-104754,West,Wholesale,Home,Kitchen Scale,4,24.22,112.85,False
2025-11-18,ORD-104755,West,Online,Fitness,Foam Roller,1,30.56,35.6,False
2025-11-18,ORD-104756,South,Wholesale,Outdoor,Camping Lantern,5,23.69,135.32,False
2025-11-18,ORD-104757,Midwest,In-Store,Fashion,Socks Pack,5,24.57,134.84,False
2025-11-18,ORD-104758,Midwest,Wholesale,Fashion,Windbreaker,1,33.54,36.81,False
2025-11-18,ORD-104759,Northeast,In-Store,Home,Smart Plug,1,27.58,30.89,False
2025-11-18,ORD-104760,Midwest,Wholesale,Home,LED Bulbs,2,19.93,43.75,False
2025-11-19,ORD-104761,South,Online,Electronics,Wireless Charger,2,54.82,125.25,False
2025-11-19,ORD-104762,West,In-Store,Outdoor,Water Bottle,1,36.43,42.43,False
2025-11-19,ORD-104763,South,Wholesale,Fashion,Windbreaker,1,34.2,39.07,False
2025-11-19,ORD-104764,West,In-Store,Outdoor,Water Bottle,1,24.13,28.11,False
2025-11-19,ORD-104765,South,Online,Home,Vacuum Filters,3,24.77,84.89,False
2025-11-19,ORD-104766,West,Online,Fitness,Jump Rope,4,30.59,142.52,False
2025-11-19,ORD-104767,West,In-Store,Fitness,Foam Roller,3,29.73,103.89,False
2025-11-19,ORD-104768,South,Online,Outdoor,Hiking Poles,2,24.21,55.32,True
2025-11-19,ORD-104769,South,Wholesale,Electronics,Webcam,1,38.3,43.75,False
2025-11-19,ORD-104770,Midwest,In-Store,Electronics,USB-C Hub,2,54.8,120.3,False
2025-11-19,ORD-104771,West,Online,Outdoor,Hiking Poles,4,35.79,166.75,True
2025-11-19,ORD-104772,Northeast,Wholesale,Fashion,Socks Pack,4,39.08,175.08,False
2025-11-19,ORD-104773,West,In-Store,Fashion,Hoodie,2,40.28,93.84,False
2025-11-19,ORD-104774,West,Online,Outdoor,Hiking Poles,1,33.83,39.41,False
2025-11-19,ORD-104775,Midwest,Online,Fashion,Cap,1,28.53,31.31,False
2025-11-19,ORD-104776,West,Online,Home,Smart Plug,2,21.21,49.41,False
2025-11-19,ORD-104777,West,In-Store,Fashion,Cap,3,28.71,100.32,False
2025-11-19,ORD-104778,South,Wholesale,Home,Smart Plug,4,21.65,98.93,False
2025-11-19,ORD-104779,West,Online,Home,Air Purifier Filter,3,28.65,100.11,False
2025-11-19,ORD-104780,South,Wholesale,Fitness,Jump Rope,3,30.21,103.54,False
2025-11-19,ORD-104781,Midwest,Online,Fashion,Beanie,5,39.75,218.15,False
2025-11-19,ORD-104782,South,In-Store,Fashion,Hoodie,2,31.07,70.99,False
2025-11-19,ORD-104783,South,Wholesale,Electronics,Wireless Charger,4,57.73,263.8,False
2025-11-19,ORD-104784,South,Online,Home,Air Purifier Filter,1,17.99,20.55,False
2025-11-19,ORD-104785,West,In-Store,Electronics,Bluetooth Speaker,5,43.7,254.51,False
2025-11-19,ORD-104786,Northeast,Wholesale,Electronics,Keyboard,3,38.43,129.12,False
2025-11-19,ORD-104787,Midwest,Online,Outdoor,Hiking Poles,2,24.03,52.75,False
2025-11-19,ORD-104788,South,Wholesale,Electronics,Keyboard,4,36.92,168.71,False
2025-11-19,ORD-104789,Northeast,Online,Fashion,Beanie,1,36.36,40.72,False
2025-11-19,ORD-104790,Midwest,In-Store,Electronics,Wireless Charger,5,38.79,212.88,False
2025-11-19,ORD-104791,South,Wholesale,Electronics,USB-C Hub,1,46.25,52.84,False
2025-11-19,ORD-104792,Midwest,In-Store,Electronics,USB-C Hub,2,57.72,126.71,False
2025-11-19,ORD-104793,South,In-Store,Outdoor,Water Bottle,3,27.63,94.69,False
2025-11-19,ORD-104794,West,In-Store,Fitness,Foam Roller,4,26.89,125.29,False
2025-11-19,ORD-104795,Northeast,Online,Electronics,Keyboard,1,60.47,67.73,False
2025-11-20,ORD-104796,South,In-Store,Fitness,Protein Shaker,3,33.64,115.29,False
2025-11-20,ORD-104797,Northeast,Wholesale,Electronics,Keyboard,1,36.22,40.57,False
2025-11-20,ORD-104798,Midwest,Online,Fashion,Cap,2,26.51,58.19,False
2025-11-20,ORD-104799,South,Wholesale,Electronics,Webcam,4,58.45,267.09,False
2025-11-20,ORD-104800,Midwest,Wholesale,Electronics,Wireless Charger,4,55.75,244.76,False
2025-11-20,ORD-104801,Northeast,Wholesale,Outdoor,Tent Repair Kit,3,35.3,118.61,False
2025-11-20,ORD-104802,Midwest,Wholesale,Home,Vacuum Filters,1,27.05,29.69,False
2025-11-20,ORD-104803,Midwest,In-Store,Fitness,Resistance Bands,5,21.56,118.32,False
2025-11-20,ORD-104804,Northeast,Online,Home,Vacuum Filters,5,25.2,141.12,False
2025-11-20,ORD-104805,South,Wholesale,Electronics,Keyboard,1,36.39,41.57,False
2025-11-20,ORD-104806,West,Wholesale,Fitness,Jump Rope,3,32.05,112.0,False
2025-11-20,ORD-104807,South,Wholesale,Fitness,Protein Shaker,3,28.43,97.44,False
2025-11-20,ORD-104808,Northeast,In-Store,Home,LED Bulbs,4,27.8,124.54,False
2025-11-20,ORD-104809,Northeast,In-Store,Home,Kitchen Scale,3,19.64,65.99,True
2025-11-20,ORD-104810,Midwest,Online,Electronics,USB-C Hub,4,41.07,180.31,False
2025-11-20,ORD-104811,Northeast,Wholesale,Fitness,Jump Rope,2,23.22,52.01,False
2025-11-20,ORD-104812,West,Wholesale,Home,Air Purifier Filter,2,27.56,64.2,False
2025-11-20,ORD-104813,West,Wholesale,Outdoor,Trail Backpack,1,23.79,27.71,True
2025-11-20,ORD-104814,Midwest,Online,Fashion,Socks Pack,3,31.4,103.39,False
2025-11-20,ORD-104815,South,Online,Fitness,Jump Rope,3,27.69,94.9,False
2025-11-20,ORD-104816,Northeast,Online,Home,Vacuum Filters,3,26.96,90.59,False
2025-11-20,ORD-104817,South,Wholesale,Home,Kitchen Scale,2,25.76,58.86,False
2025-11-20,ORD-104818,Northeast,In-Store,Electronics,Webcam,5,39.09,218.9,False
2025-11-20,ORD-104819,South,In-Store,Fitness,Yoga Mat,3,28.76,98.57,False
2025-11-20,ORD-104820,West,Online,Outdoor,Water Bottle,5,31.03,180.72,False
2025-11-20,ORD-104821,Midwest,Wholesale,Electronics,USB-C Hub,5,55.56,304.91,False
2025-11-20,ORD-104822,Midwest,In-Store,Fashion,Beanie,1,40.32,44.26,False
2025-11-20,ORD-104823,Northeast,In-Store,Fitness,Protein Shaker,4,29.8,133.5,False
2025-11-20,ORD-104824,Midwest,Wholesale,Fashion,Hoodie,1,36.51,40.07,False
2025-11-20,ORD-104825,Northeast,Online,Fitness,Yoga Mat,2,33.19,74.35,False
2025-11-20,ORD-104826,Northeast,Wholesale,Home,Smart Plug,4,29.7,133.06,False
2025-11-20,ORD-104827,Northeast,Wholesale,Electronics,Keyboard,1,37.4,41.89,False
2025-11-20,ORD-104828,Midwest,Wholesale,Home,Vacuum Filters,2,19.69,43.22,False
2025-11-20,ORD-104829,South,Online,Fashion,Beanie,5,39.99,228.42,False
2025-11-20,ORD-104830,West,In-Store,Fashion,Windbreaker,1,34.14,39.77,False
2025-11-21,ORD-104831,West,Wholesale,Outdoor,Camping Lantern,5,29.03,169.07,False
2025-11-21,ORD-104832,South,Wholesale,Home,Air Purifier Filter,3,23.16,79.37,False
2025-11-21,ORD-104833,West,Wholesale,Fashion,Hoodie,1,36.68,42.72,True
